COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 2049 
 NOMBRE    : SAN JUAN DE DIOS NORTE 
 ESTADO    : BAJA CALIFORNIA 
 MUNICIPIO : ENSENADA 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 32.1325 ° 
 LONGITUD  : -116.165 ° 
 ALTITUD   : 1280 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1956-09-21	0	6	31	3.5
1956-09-22	0	4.7	30	6
1956-09-23	0	6.4	31	10
1956-09-24	0	6.3	32	11
1956-09-25	0	4.6	30	12
1956-09-26	0	7	33.5	10
1956-09-27	0	4.7	33	12
1956-09-28	0	4.7	32	11
1956-09-29	0	6.4	33	9
1956-09-30	0	4.7	30	10
1956-10-01	0	8.3	32	7
1956-10-02	0	4.7	24	9
1956-10-03	1.5	1.5	23.5	4
1956-10-04	0	1.9	22	0
1956-10-05	0	7	20	3
1956-10-06	0	2.9	22	6
1956-10-07	0	3.4	21	9
1956-10-08	0	4.4	27	4
1956-10-09	0	2.9	27	1
1956-10-10	0	7.4	27	3
1956-10-11	0	2	26	0
1956-10-12	0	5.1	21	0
1956-10-13	0	4.1	24	5
1956-10-14	0	4.7	26	0
1956-10-15	0	3.5	23	18
1956-10-16	0	6.4	25	17
1956-10-17	0	0.1	24	0
1956-10-18	0	2	26	0
1956-10-19	0	2.2	29	0
1956-10-20	0	3.9	27	13.5
1956-10-21	0	0.2	28	12
1956-10-22	5	13.3	27	9
1956-10-23	1	3.1	26	12
1956-10-24	0	7	17	4
1956-10-25	0	4.4	25	15
1956-10-26	0	5.4	28	1
1956-10-27	0	3.5	26	-2
1956-10-28	4	0.9	16	-1
1956-10-29	1.5	4.6	16	1
1956-10-30	0	1.8	16	-4
1956-10-31	0	1.5	12	-2
1956-11-01	0	2.1	16	-6
1956-11-02	0	3.4	14	-5
1956-11-03	0	8.5	18	2
1956-11-04	0	7.8	25	-11
1956-11-05	0	4.8	23	1
1956-11-06	0	5.4	25	11
1956-11-07	0	4.7	26	9
1956-11-08	0	2.9	25	1
1956-11-09	0	4.8	24	11
1956-11-10	0	6.2	24	10
1956-11-11	0	5	26.5	1.5
1956-11-12	0	3	26	2
1956-11-13	0	3.9	25.5	2
1956-11-14	0	3	16	-5
1956-11-15	0	5.1	19	4
1956-11-16	0	3.9	26	-2
1956-11-17	0	3.4	25	2
1956-11-18	0	3.1	23	3
1956-11-19	0	3.1	17	-5.5
1956-11-20	0	3.1	25	3
1956-11-21	0	7.2	22	7
1956-11-22	0	4.3	19	3
1956-11-23	0	2.4	19	2
1956-11-24	0	4.5	20	2
1956-11-25	0	4.6	24	7
1956-11-26	0	4.8	25	2
1956-11-27	0	4.8	24	1
1956-11-28	0	3.9	24	1
1956-11-29	0	3.6	29	10
1956-11-30	0	3	22	2
1956-12-01	0	4.3	22	-6
1956-12-02	0	4.9	22.5	5
1956-12-03	0	3.6	20	-3
1956-12-04	0	3.1	18	-3
1956-12-05	0	2	14	-5
1956-12-06	0	4	12	8
1956-12-07	0	2.3	15	2
1956-12-08	0	2.1	14	-4
1956-12-09	0	5.6	19	-1
1956-12-10	0	0.2	11	7
1956-12-11	0	4.7	11	4
1956-12-12	0	5.8	19	-1
1956-12-13	0	2	23	10
1956-12-14	0	3	26	6
1956-12-15	0	6.4	25	15
1956-12-16	0	6.4	20	6
1956-12-17	0	4.6	14	-1
1956-12-18	0	4.2	15	-1
1956-12-19	0	0.1	18	0
1956-12-20	0	4.3	18	-1
1956-12-21	0	1.4	13	-8
1956-12-22	0	6.3	15	-8
1956-12-23	0	2.9	16	0
1956-12-24	0	6.1	16	4
1956-12-25	0	5.4	13	6
1956-12-26	0	5.9	15	10
1956-12-27	0	1.5	17	-1
1956-12-28	0	7.2	22	0
1956-12-29	0	4	24	8
1956-12-30	0	1.5	21	-6
1956-12-31	0	4.3	18	-5
1957-01-01	0	1.4	17	3
1957-01-02	14	0.9	16	-5
1957-01-03	3	1.4	13	-1
1957-01-04	0	1.1	7	-2
1957-01-05	21.5	1.4	11	2
1957-01-06	7.5	1.8	12	0
1957-01-07	41	0.7	13	8
1957-01-08	60	0.4	12	10
1957-01-09	5	0.9	12.5	8
1957-01-10	0	1.7	20	6
1957-01-11	0	2.3	17	8
1957-01-12	5.5	0.6	16	6
1957-01-13	2.5	0.9	11	8
1957-01-14	0	0.9	13	2
1957-01-15	0	1.3	18	-4
1957-01-16	0	2.7	13	2
1957-01-17	0	0.4	13	3
1957-01-18	0	NULO	15	-1
1957-01-19	0	NULO	15	-7.1
1957-01-20	0	NULO	11	-6.5
1957-01-21	0	NULO	6	-2.5
1957-01-22	0	NULO	9	-7
1957-01-23	0	NULO	7	-6
1957-01-24	8	NULO	13	-4
1957-01-25	2	NULO	12	3
1957-01-26	5	NULO	7	3
1957-01-27	0	NULO	1	-1.5
1957-01-28	0	NULO	9	-5
1957-01-29	0	NULO	1	-6
1957-01-30	0	NULO	7	-0.5
1957-01-31	0	NULO	10	-7
1957-02-01	0	NULO	12	-7.5
1957-02-02	0	NULO	10	-7
1957-02-03	0	NULO	12	-2.5
1957-02-04	0	NULO	13	-2.5
1957-02-05	0	NULO	15	-3
1957-02-06	0	NULO	15	-4
1957-02-07	0	NULO	17	-2.5
1957-02-08	0	NULO	19	2
1957-02-09	0	NULO	20	10
1957-02-10	0	NULO	23	10
1957-02-11	0	NULO	21	10
1957-02-12	0	2.2	25	10
1957-02-13	0	4.7	26	5
1957-02-14	0	4.1	28.5	1
1957-02-15	0	3.5	24.5	10.5
1957-02-16	0	3.5	14.5	1
1957-02-17	0	0.3	16	0
1957-02-18	0	2.5	15	10
1957-02-19	0	1.4	15.5	8.5
1957-02-20	0	2.4	14	0
1957-02-21	1	2.4	15	0
1957-02-22	1.5	0.7	19	-2
1957-02-23	8	6.1	17	2.5
1957-02-24	0	8.5	16.5	-2.5
1957-02-25	0	2.5	15	-1
1957-02-26	0	2.1	21	0
1957-02-27	0	3.2	21	0
1957-02-28	0	3.1	20	0
1957-03-01	0	0.9	15	8.5
1957-03-02	0	1.2	15	5.5
1957-03-03	0	2	14	0
1957-03-04	0	2.1	16	-1
1957-03-05	0	4.4	28.5	0
1957-03-06	0	2.1	23	10
1957-03-07	0	1.7	28.5	17
1957-03-08	0	3.3	25	11
1957-03-09	6.5	1	18	14
1957-03-10	0	2.3	17.5	10
1957-03-11	0	1.7	15.5	-3
1957-03-12	0	3.1	17	-2.5
1957-03-13	0	2.8	14	-2.5
1957-03-14	0	4.7	18	-1
1957-03-15	0	2.4	17	-1.5
1957-03-16	5	0.4	18.5	-2
1957-03-17	0	3.8	15	-6
