COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 2118 
 NOMBRE    : VALLE DE SAN RAFAEL 
 ESTADO    : BAJA CALIFORNIA 
 MUNICIPIO : ENSENADA 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 31.91888889 ° 
 LONGITUD  : -116.2341667 ° 
 ALTITUD   : 721 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1979-11-01	0	4.8	23.5	0
1979-11-02	0	3	25	3
1979-11-03	0	3.2	25	3
1979-11-04	0	3.3	25	5
1979-11-05	0	5	25	2.5
1979-11-06	0	3.2	24	2.5
1979-11-07	13	1.3	23	3
1979-11-08	0	1.8	25	3
1979-11-09	0	1.8	23	2.5
1979-11-10	0	1.5	23	2.5
1979-11-11	0	3.1	24	2.5
1979-11-12	0	3.6	26	2.5
1979-11-13	0	5.9	25.5	1.5
1979-11-14	0	4.1	27	4
1979-11-15	0	4.1	26.5	3
1979-11-16	0	3.3	26.5	3
1979-11-17	0	2.5	20	3.5
1979-11-18	0	0.6	19.5	2
1979-11-19	0	3.5	18	2
1979-11-20	0	2.4	18.5	-4
1979-11-21	0	NULO	NULO	NULO
1979-11-25	0	NULO	NULO	NULO
1979-11-26	0	NULO	NULO	NULO
1979-11-30	0	5.9	23	2
1979-12-01	0	5.2	22.5	6
1979-12-02	0	4.8	24	1.5
1979-12-03	0	4.5	28.5	0
1979-12-04	0	4.6	31.5	4.5
1979-12-05	0	5.8	28	5
1979-12-06	0	6	22.5	8.5
1979-12-07	0	5.3	25	5
1979-12-08	0	4.4	23	3.5
1979-12-09	0	3.1	22	3.5
1979-12-10	0	2.7	25.5	3
1979-12-11	0	2.9	16	3
1979-12-12	0	3.2	18	-1.5
1979-12-13	0	5.4	18	-1
1979-12-14	0	5.3	20.5	0
1979-12-15	0	3.4	22	-1
1979-12-16	0	1.8	23.5	-3
1979-12-17	0	5.5	26	-5
1979-12-18	0	4.9	25	0
1979-12-19	0	4.4	22	2
1979-12-20	0	3.1	20	4
1979-12-21	1.5	0.7	16	2
1979-12-22	0	1.8	12.5	0
1979-12-23	0	1.2	16	-5.5
1979-12-24	0	2.3	22	-2
1979-12-25	4.5	3.1	20	1.5
1979-12-26	12	0.5	9.5	3
1979-12-27	0	2.2	5.5	1
1979-12-28	0	0.5	12.5	-1
1979-12-29	0	2.5	16	1
1979-12-30	0	1.5	20	2
1979-12-31	0	2.7	20	3
1980-01-01	0	4.1	21	1
1980-01-02	0	2.8	20	4
1980-01-03	0	2.5	24	3.5
1980-01-04	0	3.6	25.5	2
1980-01-05	0	1.5	22	4
1980-01-06	2.3	2	18	2
1980-01-07	4.2	3.7	22.5	1
1980-01-08	9.5	1.5	14	0
1980-01-09	30	0.5	12	10
1980-01-10	5.2	2.4	13	10.5
1980-01-11	3.2	3	16	10.5
1980-01-12	1	1.8	17	12
1980-01-13	0	1.7	20	14.5
1980-01-14	0	1.2	17	7
1980-01-15	0	2	16	5
1980-01-16	0	2.6	16	0.5
1980-01-17	2.2	1	20	2.5
1980-01-18	12.1	3	20	6
1980-01-19	0	1.7	17	6
1980-01-20	0	2.6	12	4
1980-01-21	0	2	15	2
1980-01-22	0	3	10.5	3
1980-01-23	0	6.3	16	2
1980-01-24	0	3.2	21	4
1980-01-25	0	2.9	22	1
1980-01-26	0	2.7	20	2
1980-01-27	0	2.6	20	1
1980-01-28	17.3	2	21	1
1980-01-29	66.3	2.9	13	1
1980-01-30	0	2.4	16	12
1980-01-31	0	2.6	19	8
1980-02-01	0	1.3	23	8
1980-02-02	0	3	21	6
1980-02-03	0	1.8	21	5
1980-02-04	0	3.2	27	4
