COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 2037 
 NOMBRE    : PRESA MORELOS 
 ESTADO    : BAJA CALIFORNIA 
 MUNICIPIO : MEXICALI 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 32.71527778 ° 
 LONGITUD  : -114.7288889 ° 
 ALTITUD   : 40 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1961-01-01	0	2.38	19.5	3
1961-01-02	0	3.78	18.5	5
1961-01-03	0	4.46	19	3
1961-01-04	0	8.01	19	4
1961-01-05	0	4.53	18.5	6
1961-01-06	0	3.83	22.5	7
1961-01-07	0	4.06	22	6
1961-01-08	0	7.67	23.5	5
1961-01-09	0	11.19	23	12
1961-01-10	0	3.89	23.5	5
1961-01-11	0	4.77	24	9
1961-01-12	0	8.26	23.5	5.5
1961-01-13	0	3.3	24	4
1961-01-14	0	5.66	24	3.5
1961-01-15	0	5.46	24.5	6.5
1961-01-16	0	7.23	26	10
1961-01-17	0	6.31	26	6.5
1961-01-18	0	4.14	24.5	7
1961-01-19	0	4.75	23.5	11.5
1961-01-20	0	6.9	22	15
1961-01-21	0	5.03	17	10
1961-01-22	0	2.08	22	8
1961-01-23	0	2.59	26	9.5
1961-01-24	0	3.06	23.5	12
1961-01-25	0	2.92	22	10.5
1961-01-26	3.5	2.3	17	10
1961-01-27	0	5.12	21	11
1961-01-28	0	3.03	18.5	7
1961-01-29	0	3.4	20	4.5
1961-01-30	0	3.85	20.5	10
1961-01-31	0	3.68	20	9.5
1961-02-01	0	4.05	25.5	10.5
1961-02-02	0	3.37	24.5	7
1961-02-03	0	8.97	25.5	7
1961-02-04	0	17.76	23	11
1961-02-05	0	5.76	21.5	14.5
1961-02-06	0	1.78	23	6
1961-02-07	0	2.88	23	7
