COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 2122 
 NOMBRE    : REAL DEL CASTILLO VIEJO 
 ESTADO    : BAJA CALIFORNIA 
 MUNICIPIO : ENSENADA 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 31.95138889 ° 
 LONGITUD  : -116.7458333 ° 
 ALTITUD   : 610 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1980-01-01	0	NULO	NULO	NULO
1980-01-02	0	NULO	NULO	NULO
1980-01-03	0	NULO	NULO	NULO
1980-01-04	0	NULO	NULO	NULO
1980-01-05	0	NULO	NULO	NULO
1980-01-06	0	NULO	NULO	NULO
1980-01-07	0	NULO	NULO	NULO
1980-01-08	0	NULO	NULO	NULO
1980-01-09	0	NULO	NULO	NULO
1980-01-10	0	NULO	NULO	NULO
1980-01-11	0	NULO	NULO	NULO
1980-01-12	0	NULO	NULO	NULO
1980-01-13	0	NULO	NULO	NULO
1980-01-14	0	NULO	NULO	NULO
1980-01-15	0	NULO	NULO	NULO
1980-01-16	0	NULO	NULO	NULO
1980-01-17	0	NULO	NULO	NULO
1980-01-18	0	NULO	NULO	NULO
1980-01-19	0	NULO	NULO	NULO
1980-01-20	0	NULO	NULO	NULO
1980-01-21	0	NULO	NULO	NULO
1980-01-22	0	NULO	NULO	NULO
1980-01-23	0	NULO	NULO	NULO
1980-01-24	0	NULO	NULO	NULO
1980-01-25	0	NULO	NULO	NULO
1980-01-26	0	NULO	NULO	NULO
1980-01-27	0.2	NULO	NULO	NULO
1980-01-28	20	NULO	NULO	NULO
1980-01-29	60	NULO	NULO	NULO
1980-01-30	1	NULO	NULO	NULO
1980-01-31	0	NULO	NULO	NULO
1980-02-01	0	NULO	NULO	NULO
1980-02-02	0	NULO	NULO	NULO
1980-02-03	0	NULO	NULO	NULO
1980-02-04	0	NULO	NULO	NULO
1980-02-05	0	NULO	NULO	NULO
1980-02-06	0	NULO	NULO	NULO
1980-02-07	0	NULO	NULO	NULO
1980-02-08	0	NULO	NULO	NULO
1980-02-09	0	NULO	NULO	NULO
1980-02-10	0	NULO	NULO	NULO
1980-02-11	0	NULO	NULO	NULO
1980-02-12	6	NULO	NULO	NULO
1980-02-13	31	NULO	NULO	NULO
1980-02-14	30	NULO	NULO	NULO
1980-02-15	0	NULO	NULO	NULO
1980-02-16	11	NULO	NULO	NULO
1980-02-17	35	NULO	NULO	NULO
1980-02-18	20	NULO	NULO	NULO
1980-02-19	27	NULO	NULO	NULO
1980-02-20	24	NULO	NULO	NULO
1980-02-21	1	NULO	NULO	NULO
1980-02-22	0	NULO	NULO	NULO
1980-02-23	0	NULO	NULO	NULO
1980-02-24	0	NULO	NULO	NULO
1980-02-25	0	NULO	NULO	NULO
1980-02-26	0	NULO	NULO	NULO
1980-02-27	0	NULO	NULO	NULO
1980-02-28	0	NULO	NULO	NULO
1980-02-29	0	NULO	NULO	NULO
1980-03-01	0	NULO	NULO	NULO
1980-03-02	19	NULO	NULO	NULO
1980-03-03	1.5	NULO	NULO	NULO
1980-03-04	0	NULO	NULO	NULO
1980-03-05	0.1	NULO	NULO	NULO
1980-03-06	13	NULO	NULO	NULO
1980-03-07	NULO	NULO	NULO	NULO
1980-03-08	0	NULO	NULO	NULO
1980-03-09	0	NULO	NULO	NULO
1980-03-10	18	NULO	NULO	NULO
1980-03-11	0	NULO	NULO	NULO
1980-03-12	0	NULO	NULO	NULO
1980-03-13	0	NULO	NULO	NULO
1980-03-14	0	NULO	NULO	NULO
1980-03-15	0	NULO	NULO	NULO
1980-03-16	0	NULO	NULO	NULO
1980-03-17	0	NULO	NULO	NULO
1980-03-18	11	NULO	NULO	NULO
1980-03-19	0	NULO	NULO	NULO
1980-03-20	0	NULO	NULO	NULO
1980-03-21	10	NULO	NULO	NULO
1980-03-22	0	NULO	NULO	NULO
1980-03-23	0	NULO	NULO	NULO
1980-03-24	0	NULO	NULO	NULO
1980-03-25	0.8	NULO	NULO	NULO
1980-03-26	0	NULO	NULO	NULO
1980-03-27	0	NULO	NULO	NULO
1980-03-28	0	NULO	NULO	NULO
1980-03-29	0	NULO	NULO	NULO
1980-03-30	0	NULO	NULO	NULO
1980-03-31	0	NULO	NULO	NULO
1980-04-01	0.2	1.8	NULO	NULO
1980-04-02	0	1.4	NULO	NULO
1980-04-03	0	3.1	NULO	NULO
1980-04-04	0	5.1	NULO	NULO
1980-04-05	0	1.8	NULO	NULO
1980-04-06	0	4.8	NULO	NULO
1980-04-07	0	4.5	NULO	NULO
1980-04-08	0	5	NULO	NULO
1980-04-09	0	4.8	NULO	NULO
1980-04-10	0	2.2	NULO	NULO
1980-04-11	0	2.1	NULO	NULO
1980-04-12	0	5.9	NULO	NULO
1980-04-13	0	4.7	NULO	NULO
1980-04-14	0	9.3	NULO	NULO
1980-04-15	0	4.2	NULO	NULO
1980-04-16	0	6.4	NULO	NULO
1980-04-17	0	9.8	29	1
1980-04-18	0	5.1	30	5
1980-04-19	0	9.4	32	6
1980-04-20	0	6.3	31	6
1980-04-21	0.5	0.9	12	6
1980-04-22	12	1.4	10	3
1980-04-23	1.4	1.3	10	1.5
1980-04-24	0	3.7	16	6
1980-04-25	0	5.6	20	8
1980-04-26	0	5	22	10
1980-04-27	0	4.7	23	10
1980-04-28	5	3.1	23	9
1980-04-29	0	5.9	12	8
1980-04-30	0	6.8	13	8
1980-05-01	2	1.5	16	8
1980-05-02	0	1.8	22	9
1980-05-03	0	3.2	25	8
1980-05-04	0	3.7	27.5	8
1980-05-05	0	5	26	7
1980-05-06	0	4.4	25	7
1980-05-07	0	6.4	19	8
1980-05-08	0	6.3	18	9
1980-05-09	0	3.1	19	10
1980-05-10	3.5	6.4	17	8
1980-05-11	0	7.1	17	10
1980-05-12	0	5	15	0.5
1980-05-13	0	9.3	17	7
1980-05-14	0	4.2	12	10
1980-05-15	0	5.4	17	10
1980-05-16	0	8.7	26	9
1980-05-17	0	6.3	25	8
1980-05-18	0	8.4	29	7
1980-05-19	0	7.7	31	8
1980-05-20	0	5.2	22	10
1980-05-21	0	6.4	16	10
1980-05-22	0	7.4	17	10
1980-05-23	0	5.1	17	6
1980-05-24	0	5	17	5
1980-05-25	0	7.8	12	2
1980-05-26	0	4.9	15	2
1980-05-27	0	7.3	18	4
1980-05-28	0	5	17	2
1980-05-29	0	NULO	20	-1
1980-06-02	0	5.1	21	4
1980-06-03	0	4.4	24	8
1980-06-04	0	7.3	26	4
1980-06-05	0	9.9	25	5
1980-06-06	0	8	25	5
1980-06-07	0	10	30	4
1980-06-08	0	11.8	31	6
1980-06-09	0	8.5	33	8
1980-06-10	0	NULO	30	8
1980-06-11	0	NULO	31	8
1980-06-12	0	4.9	32	6
1980-06-13	0	4.8	30	5
1980-06-14	0	11.9	32	7
1980-06-15	0	7.9	32	6
1980-06-16	0	5.3	34	9
1980-06-17	0	7.8	32	10
1980-06-18	0	9.3	32	9
1980-06-19	0	7.8	34	10
1980-06-20	0	5.2	34	11
1980-06-21	0	NULO	32	6
1980-06-22	0	NULO	32	10
1980-06-23	0	4.7	31	6
1980-06-24	0	8.8	31	5
1980-06-25	0	7.3	34	7
1980-06-26	0	9	34	9
1980-06-27	0	6.3	30	10
1980-06-28	0	8.7	37	9
1980-06-29	0	5.3	37	17
1980-06-30	0	10.9	30	16
1980-07-01	0	3.1	30	15
1980-07-02	0	NULO	32	14
1980-07-03	0	NULO	32	11
1980-07-04	0	NULO	31	11
1980-07-05	0	NULO	31	12
1980-07-06	0	NULO	32	12
1980-07-07	0	NULO	32	11
1980-07-08	0	NULO	34	14
1980-07-09	0	5.1	35	12
1980-07-10	0	8.7	37	12
1980-07-11	0	4.9	37	15
1980-07-12	0	7.5	37	13
1980-07-13	0	7.6	37	12
1980-07-14	0	4.4	35	12
1980-07-15	0	6.6	38	12
1980-07-16	0	8.1	40	16
1980-07-17	0	5.3	37	16
1980-07-18	0	10	30	14
1980-07-19	0	NULO	34	14
1980-07-20	0	NULO	35	14
1980-07-21	0	9.7	36	15
1980-07-22	0	6.1	39	18
1980-07-23	0	10	38	19
1980-07-24	NULO	NULO	NULO	NULO
1980-07-25	0	NULO	NULO	NULO
1980-07-26	0	12.8	39	20
1980-07-27	0	7.8	40	19
1980-07-28	0	5.9	30	25
1980-07-29	0	NULO	41	20
1980-07-30	0	NULO	36	20
1980-07-31	0	NULO	NULO	NULO
1980-08-01	0	8.2	34	19
1980-08-02	0	12.9	35	18
1980-08-03	0	14.4	33	19
1980-08-04	0	12.4	32	12
1980-08-05	0	14.8	34	14
1980-08-06	0	10.2	36	14
1980-08-07	0	NULO	38	16
1980-08-08	0	NULO	40	16
1980-08-09	NULO	NULO	NULO	NULO
1980-08-10	0	NULO	NULO	NULO
1980-08-11	0	NULO	40	19
1980-08-12	0	NULO	36	20
1980-08-13	0	NULO	32	18
1980-08-14	0	5.8	26	16
1980-08-15	0	10.3	27	13
1980-08-16	0	13.6	28	9
1980-08-17	0	7.1	27	9
1980-08-18	0	10.1	25	8
1980-08-19	0	10.5	25	10
1980-08-20	0	5.8	28	8
1980-08-21	0	NULO	31	12
1980-08-22	0	NULO	29	13
1980-08-23	0	NULO	31	10
1980-08-24	0	NULO	32	11
1980-08-25	0	NULO	31	10
1980-08-26	0	NULO	35	13
1980-08-27	0	NULO	35	14
1980-08-28	0	NULO	29	12
1980-08-29	0	NULO	35	10
1980-08-30	0	6.1	32	11
1980-08-31	0	7.6	30	10
1980-09-01	0	5	28	9
1980-09-02	0	8.2	31	9
1980-09-03	0	6.3	30	10
1980-09-04	0	11.6	35	11
1980-09-05	0	9.1	32	12
1980-09-06	0	4.8	31	15
1980-09-07	0	6.1	30	12
1980-09-08	0	NULO	25	11
1980-09-09	0	NULO	22	8
1980-09-10	0	NULO	25	8
1980-09-11	0	NULO	30	9
1980-09-12	0	NULO	31	11
1980-09-13	0	4.3	25	11
1980-09-14	0	5.5	25	8
1980-09-15	0	6.6	30	7
1980-09-16	0	8.9	31	11
1980-09-17	0	7.4	32	12
1980-09-18	0	9.9	35	14
1980-09-19	0	8.5	31	11
1980-09-20	0	6.5	30	8
1980-09-21	0	9.4	27	6
1980-09-22	0	7.7	25	8
1980-09-23	0	NULO	29	8
1980-09-24	0	5.9	35	8
1980-09-25	0	8.9	35	8
1980-09-26	0	6.6	36	10
1980-09-27	0	7.3	36	12
1980-09-28	0	9.4	35	10
1980-09-29	0	8.1	38	12
1980-09-30	0	10.4	40	13
1980-10-01	0	9.4	40	14
1980-10-02	0	NULO	40	15
1980-10-03	0	NULO	39	12
1980-10-04	0	NULO	37	12
1980-10-05	0	NULO	36	11
1980-10-06	0	6.6	37	9
1980-10-07	0	8.3	37	9
1980-10-08	0	9.4	36	10
1980-10-09	0	7.3	35	10
1980-10-10	0	6.5	35	9
1980-10-11	0	8.7	32	9
1980-10-12	0	5.7	37	11
1980-10-13	0	5.6	22	11
1980-10-14	1.5	5.7	16	8
1980-10-15	0	0.9	12	9
1980-10-16	0	3.3	15	5
1980-10-17	0	1.6	18	0
1980-10-18	0	5.2	23	-1
1980-10-19	0	NULO	22	0
1980-10-20	0	NULO	24	2
1980-10-21	0	NULO	22	4
1980-10-22	0	NULO	27	4
1980-10-23	0	NULO	24	4
1980-10-24	0	NULO	31	6
1980-10-25	0	NULO	30	3
1980-10-26	0	NULO	30	7
1980-10-27	0	NULO	27	2
1980-10-28	0	NULO	30	9
1980-10-29	0	NULO	29	8
1980-10-30	0	NULO	30	3
1980-10-31	0	NULO	NULO	NULO
1980-11-01	0	5.8	27	3
1980-11-02	0	6.1	29	7
1980-11-03	0	6.7	30	3
1980-11-04	0	6.3	29	4
1980-11-05	0	9	32	3
1980-11-06	0	4.2	32	4
1980-11-07	0	5.7	28	4
1980-11-08	0	6.3	26	4
1980-11-09	0	6.6	23	6
1980-11-10	0	7.1	22	5
1980-11-11	0	6.1	21	6
1980-11-12	0	NULO	20	7
1980-11-13	0	NULO	21	6
1980-11-14	0	NULO	20	-1
1980-11-15	0	NULO	21	-2
1980-11-16	0	NULO	16	-3
1980-11-17	0	NULO	20	-2
1980-11-18	0	NULO	20	-1
1980-11-19	0	NULO	21	-5
1980-11-20	0	NULO	22	0
1980-11-21	0	NULO	23	-4
1980-11-22	0	NULO	19	0
1980-11-23	0	NULO	20	-2
1980-11-24	0	6.8	22	1
1980-11-25	0	3.5	20	0
1980-11-26	0	2.7	25	-2
1980-11-27	0	9.7	26	0
1980-11-28	0	9.1	25	0
1980-11-29	0	9.9	33	-1
1980-11-30	0	NULO	23	-3
1980-12-01	0	NULO	22	-3
1980-12-02	0	4.6	23	-2
1980-12-03	0	1.6	21	-1
1980-12-04	8	1.8	13	-5
1980-12-05	0	1.2	12	10
1980-12-06	0	1.2	11	5
1980-12-07	0	1.8	19	-3
1980-12-08	0	1.4	12	-3
1980-12-09	0	2.6	15	-4
