COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 1021 
 NOMBRE    : RANCHO VIEJO 
 ESTADO    : AGUASCALIENTES 
 MUNICIPIO : SAN JOSÉ DE GRACIA 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 22.12333333 ° 
 LONGITUD  : -102.5111111 ° 
 ALTITUD   : 2126.6 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1959-08-01	15.1	NULO	NULO	NULO
1959-08-02	0	NULO	NULO	NULO
1959-08-03	0	NULO	NULO	NULO
1959-08-04	0	NULO	NULO	NULO
1959-08-05	0	NULO	NULO	NULO
1959-08-06	0	NULO	NULO	NULO
1959-08-07	0	NULO	NULO	NULO
1959-08-08	0	NULO	NULO	NULO
1959-08-09	0	NULO	NULO	NULO
1959-08-10	0	NULO	NULO	NULO
1959-08-11	0	NULO	NULO	NULO
1959-08-12	20.3	NULO	NULO	NULO
1959-08-13	20	NULO	NULO	NULO
1959-08-14	0	NULO	NULO	NULO
1959-08-15	0	NULO	NULO	NULO
1959-08-16	0.3	NULO	NULO	NULO
1959-08-17	4	NULO	NULO	NULO
1959-08-18	0	NULO	NULO	NULO
1959-08-19	5.5	NULO	NULO	NULO
1959-08-20	0	NULO	NULO	NULO
1959-08-21	11.6	NULO	NULO	NULO
1959-08-22	0	NULO	NULO	NULO
1959-08-23	1.6	NULO	NULO	NULO
1959-08-24	40	NULO	NULO	NULO
1959-08-25	0	NULO	NULO	NULO
1959-08-26	0	NULO	NULO	NULO
1959-08-27	0	NULO	NULO	NULO
1959-08-28	0	NULO	NULO	NULO
1959-08-29	0	NULO	NULO	NULO
1959-08-30	0	NULO	NULO	NULO
1959-08-31	0	NULO	NULO	NULO
1959-09-01	0	NULO	NULO	NULO
1959-09-02	0	NULO	NULO	NULO
1959-09-03	6.2	NULO	NULO	NULO
1959-09-04	0	NULO	NULO	NULO
