COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 1062 
 NOMBRE    : ARELLANO 
 ESTADO    : AGUASCALIENTES 
 MUNICIPIO : AGUASCALIENTES 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 21.80194444 ° 
 LONGITUD  : -102.2730556 ° 
 ALTITUD   : 1910.7 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1949-06-01	0	NULO	32.5	17
1949-06-02	0.9	NULO	33	15.5
1949-06-03	0.5	NULO	32.5	16.5
1949-06-04	0	NULO	33	13.5
1949-06-05	0	NULO	32	14
1949-06-06	0.2	NULO	33	14.5
1949-06-07	6	NULO	33	13.5
1949-06-08	0	NULO	33	13.5
1949-06-09	0	NULO	33	12.5
1949-06-10	0.3	NULO	30	9.5
1949-06-11	23.7	NULO	32	15
1949-06-12	0.3	NULO	25	15
1949-06-13	0	NULO	29	11
1949-06-14	10.5	NULO	31.5	14.5
1949-06-15	0	NULO	29	15
1949-06-16	0	NULO	31	14
1949-06-17	0	NULO	31	15
1949-06-18	3	NULO	30	14.5
1949-06-19	0	NULO	27	14
1949-06-20	0	NULO	29	11
1949-06-21	0	NULO	29	15.5
1949-06-22	0	NULO	32	17
1949-06-23	2	NULO	32	17.5
1949-06-24	0	NULO	30.5	15
1949-06-25	20	NULO	30	16
1949-06-26	23	NULO	31	16
1949-06-27	2.5	NULO	26	16.5
1949-06-28	0.4	NULO	23.5	15
1949-06-29	0.5	NULO	26	12.5
1949-06-30	3	NULO	27	13
1949-07-01	0	NULO	28	14
1949-07-02	0	NULO	27.5	12.5
1949-07-03	0	NULO	29	14.5
1949-07-04	16.3	NULO	30.5	14.5
1949-07-05	0.3	NULO	26.5	15
1949-07-06	0	NULO	28	15
1949-07-07	0	NULO	31	13
1949-07-08	0	NULO	30	13.5
1949-07-09	0	NULO	29.5	16.5
1949-07-10	4.5	NULO	28	15.5
1949-07-11	0	NULO	29	13.5
1949-07-12	0	NULO	29	14
1949-07-13	9.5	NULO	29	17
1949-07-14	0.3	NULO	26	15
1949-07-15	18.5	NULO	28.5	16.5
1949-07-16	0	NULO	24	15
1949-07-17	0	NULO	26	14
1949-07-18	13	NULO	26.5	16.5
1949-07-19	0	NULO	25.5	14
1949-07-20	0	NULO	18.5	14
1949-07-21	0	NULO	28.5	15
1949-07-22	0.2	NULO	28	13
1949-07-23	0	NULO	29	15
1949-07-24	0.2	NULO	29	13
1949-07-25	0	NULO	29	13
1949-07-26	0	NULO	29	14
1949-07-27	26	NULO	29	13
1949-07-28	1.5	NULO	25	14
1949-07-29	6.2	NULO	26	13
1949-07-30	0	NULO	26	11.5
1949-07-31	0	NULO	27	16
1949-08-01	3	NULO	NULO	NULO
1949-08-02	4.5	NULO	29	15
1949-08-03	0	NULO	26	13
1949-08-04	0	NULO	27	11
1949-08-05	0	NULO	28	13
1949-08-06	0	NULO	27	15
1949-08-07	24	NULO	29	15
1949-08-08	0.3	NULO	25	14
1949-08-09	6.6	NULO	26	13.5
1949-08-10	0	NULO	26.5	15.5
1949-08-11	0.5	NULO	26.5	15
1949-08-12	0	NULO	27.5	15
1949-08-13	0	NULO	26.5	13.5
1949-08-14	0	NULO	29	14
1949-08-15	0	NULO	30	14
1949-08-16	0	NULO	29	13
1949-08-17	8.2	NULO	29.5	16.5
1949-08-18	0	NULO	25	13
1949-08-19	5.4	NULO	29	13.5
1949-08-20	0	NULO	28.5	14
1949-08-21	0	NULO	28	14
1949-08-22	0	NULO	27.5	13
1949-08-23	0	NULO	28	16.5
1949-08-24	0	NULO	27.5	13
1949-08-25	0	NULO	28.5	16.5
1949-08-26	0	NULO	29.5	13
1949-08-27	0	NULO	30.5	15
1949-08-28	0	NULO	25.5	15
1949-08-29	0	NULO	26	14
1949-08-30	0	NULO	26.5	13
1949-08-31	0	NULO	28.5	13.5
1949-09-01	0	NULO	NULO	NULO
1949-09-02	0	NULO	28.5	12.5
1949-09-03	0	NULO	29	13
1949-09-04	0	NULO	30	15
1949-09-05	0	NULO	29	14
1949-09-06	0	NULO	28.5	14
1949-09-07	0	NULO	27.5	13
1949-09-08	0	NULO	25.5	14
1949-09-09	0	NULO	26.5	15
1949-09-10	8	NULO	27.5	15
1949-09-11	7	NULO	26	15
1949-09-12	0	NULO	27.5	14.5
1949-09-13	0	NULO	28	14
1949-09-14	0	NULO	27.5	12
1949-09-15	0	NULO	29.5	15
1949-09-16	11.3	NULO	29.5	14
